product_id,product_name,category,brand,model_number,description,price_usd,stock_quantity,rating,voltage_v,power_kw,weight_kg,material,country_of_origin,warranty_months,source_document,ai_confidence_score,validation_status
PROD-00330,Industrial Fan Model 1329,Industrial Fan,Honeywell,HON-479-0329,Industrial industrial fan designed for manufacturing applications.,2689.93,118,4.6,415,205.16,1518.19,Stainless Steel,Germany,12,catalog_05.pdf,0.97,Verified
PROD-00331,Gearbox Model 1330,Gearbox,Siemens,SIE-755-0330,Industrial gearbox designed for manufacturing applications.,20775.53,203,3.5,220,52.73,882.28,Stainless Steel,USA,24,catalog_06.pdf,0.98,Verified
PROD-00332,Control Panel Model 1331,Control Panel,Honeywell,HON-457-0331,Industrial control panel designed for manufacturing applications.,17740.22,17,3.6,480,60.6,561.85,Aluminum,Italy,6,catalog_07.pdf,0.97,Verified
PROD-00333,Welding Machine Model 1332,Welding Machine,Rockwell Automation,ROC-287-0332,Industrial welding machine designed for manufacturing applications.,15526.17,275,4.0,440,32.91,1569.49,Alloy Steel,USA,36,catalog_08.pdf,0.78,Needs Review
PROD-00334,Control Panel Model 1333,Control Panel,Schneider Electric,SCH-421-0333,Industrial control panel designed for manufacturing applications.,4110.53,93,3.1,415,179.0,282.27,Aluminum,Switzerland,36,catalog_09.pdf,0.85,Verified
PROD-00335,Welding Machine Model 1334,Welding Machine,Siemens,SIE-549-0334,Industrial welding machine designed for manufacturing applications.,12092.78,219,4.2,230,17.76,373.19,Aluminum,Switzerland,12,catalog_10.pdf,0.75,Verified
PROD-00336,Air Compressor Model 1335,Air Compressor,Siemens,SIE-573-0335,Industrial air compressor designed for manufacturing applications.,19568.76,448,5.0,230,83.14,1237.9,Aluminum,India,24,catalog_11.pdf,0.93,Verified
PROD-00337,Electric Motor Model 1336,Electric Motor,Bosch Rexroth,BOS-112-0336,Industrial electric motor designed for manufacturing applications.,7764.69,282,3.7,415,70.98,635.68,Stainless Steel,USA,12,catalog_12.pdf,0.96,Needs Review
PROD-00338,Industrial Fan Model 1337,Industrial Fan,Crompton,CRO-283-0337,Industrial industrial fan designed for manufacturing applications.,7964.32,451,4.5,440,139.01,1284.0,Carbon Steel,China,18,catalog_13.pdf,0.95,Needs Review
PROD-00339,Conveyor System Model 1338,Conveyor System,Crompton,CRO-210-0338,Industrial conveyor system designed for manufacturing applications.,327.74,478,4.0,415,182.74,285.55,Stainless Steel,China,36,catalog_14.pdf,0.83,Needs Review
PROD-00340,Welding Machine Model 1339,Welding Machine,Rockwell Automation,ROC-607-0339,Industrial welding machine designed for manufacturing applications.,4562.52,485,3.3,380,133.45,455.58,Cast Iron,India,6,catalog_15.pdf,0.92,Verified
PROD-00341,Control Panel Model 1340,Control Panel,Atlas Copco,ATL-389-0340,Industrial control panel designed for manufacturing applications.,21916.29,207,4.2,110,232.79,283.65,Aluminum,Japan,6,catalog_16.pdf,0.73,Needs Review
PROD-00342,Industrial Fan Model 1341,Industrial Fan,ABB,ABB-394-0341,Industrial industrial fan designed for manufacturing applications.,11183.23,78,3.6,400,237.88,1715.33,Aluminum,China,6,catalog_17.pdf,0.71,Verified
PROD-00343,Generator Model 1342,Generator,ABB,ABB-550-0342,Industrial generator designed for manufacturing applications.,24609.8,29,3.1,380,90.69,730.92,Cast Iron,India,36,catalog_18.pdf,0.92,Verified
PROD-00344,Generator Model 1343,Generator,Kirloskar,KIR-314-0343,Industrial generator designed for manufacturing applications.,10043.77,105,4.3,220,194.53,608.32,Aluminum,China,24,catalog_19.pdf,0.82,Verified
PROD-00345,Industrial Pump Model 1344,Industrial Pump,Rockwell Automation,ROC-731-0344,Industrial industrial pump designed for manufacturing applications.,17950.86,180,4.7,415,184.83,27.54,Aluminum,Italy,36,catalog_20.pdf,0.99,Verified
PROD-00346,Conveyor System Model 1345,Conveyor System,Siemens,SIE-993-0345,Industrial conveyor system designed for manufacturing applications.,7227.5,431,3.7,220,223.29,277.84,Aluminum,China,36,catalog_21.pdf,0.73,Verified
PROD-00347,Air Compressor Model 1346,Air Compressor,Rockwell Automation,ROC-666-0346,Industrial air compressor designed for manufacturing applications.,9254.29,121,3.8,220,112.26,759.2,Cast Iron,Germany,6,catalog_22.pdf,0.95,Needs Review
PROD-00348,Control Panel Model 1347,Control Panel,Rockwell Automation,ROC-126-0347,Industrial control panel designed for manufacturing applications.,4970.47,170,4.8,380,132.85,125.17,Stainless Steel,India,36,catalog_23.pdf,0.84,Verified
PROD-00349,Electric Motor Model 1348,Electric Motor,Rockwell Automation,ROC-729-0348,Industrial electric motor designed for manufacturing applications.,8839.79,45,4.6,400,104.24,920.31,Aluminum,South Korea,6,catalog_24.pdf,0.94,Verified
PROD-00350,Electric Motor Model 1349,Electric Motor,Crompton,CRO-832-0349,Industrial electric motor designed for manufacturing applications.,13794.13,433,4.4,440,212.67,820.12,Carbon Steel,Switzerland,24,catalog_25.pdf,0.94,Needs Review
PROD-00351,Control Panel Model 1350,Control Panel,Rockwell Automation,ROC-330-0350,Industrial control panel designed for manufacturing applications.,24796.38,348,3.5,230,57.81,1381.37,Cast Iron,USA,18,catalog_01.pdf,0.97,Needs Review
PROD-00352,Gearbox Model 1351,Gearbox,Schneider Electric,SCH-664-0351,Industrial gearbox designed for manufacturing applications.,16688.99,428,4.8,110,60.31,1188.33,Alloy Steel,India,6,catalog_02.pdf,0.79,Needs Review
PROD-00353,Air Compressor Model 1352,Air Compressor,ABB,ABB-906-0352,Industrial air compressor designed for manufacturing applications.,5181.34,370,3.3,480,93.46,803.81,Cast Iron,Japan,12,catalog_03.pdf,0.98,Verified
PROD-00354,Industrial Fan Model 1353,Industrial Fan,Kirloskar,KIR-420-0353,Industrial industrial fan designed for manufacturing applications.,1362.8,124,4.3,230,57.97,405.94,Stainless Steel,China,18,catalog_04.pdf,0.74,Verified
PROD-00355,Welding Machine Model 1354,Welding Machine,Schneider Electric,SCH-332-0354,Industrial welding machine designed for manufacturing applications.,3377.32,101,3.1,400,140.47,1308.9,Cast Iron,India,24,catalog_05.pdf,0.72,Verified
PROD-00356,Gearbox Model 1355,Gearbox,Kirloskar,KIR-769-0355,Industrial gearbox designed for manufacturing applications.,14173.24,149,4.3,480,34.06,1274.74,Alloy Steel,Italy,18,catalog_06.pdf,0.83,Verified
PROD-00357,Welding Machine Model 1356,Welding Machine,Bosch Rexroth,BOS-536-0356,Industrial welding machine designed for manufacturing applications.,19187.72,220,3.6,230,80.39,277.63,Carbon Steel,India,6,catalog_07.pdf,0.94,Verified
PROD-00358,Welding Machine Model 1357,Welding Machine,Kirloskar,KIR-880-0357,Industrial welding machine designed for manufacturing applications.,23525.38,233,3.9,415,228.4,1646.72,Alloy Steel,Italy,24,catalog_08.pdf,0.84,Verified
PROD-00359,Gearbox Model 1358,Gearbox,ABB,ABB-632-0358,Industrial gearbox designed for manufacturing applications.,641.62,317,3.7,415,102.6,117.8,Cast Iron,Switzerland,12,catalog_09.pdf,0.94,Verified
PROD-00360,Industrial Pump Model 1359,Industrial Pump,ABB,ABB-502-0359,Industrial industrial pump designed for manufacturing applications.,13188.31,134,3.3,380,187.18,100.96,Alloy Steel,Switzerland,6,catalog_10.pdf,0.91,Verified
PROD-00361,Generator Model 1360,Generator,Rockwell Automation,ROC-152-0360,Industrial generator designed for manufacturing applications.,11903.97,356,4.2,220,28.81,338.86,Cast Iron,China,6,catalog_11.pdf,0.76,Verified
PROD-00362,Welding Machine Model 1361,Welding Machine,WEG,WEG-886-0361,Industrial welding machine designed for manufacturing applications.,16487.36,381,4.8,480,62.27,1637.21,Carbon Steel,USA,24,catalog_12.pdf,0.98,Verified
PROD-00363,Gearbox Model 1362,Gearbox,Bosch Rexroth,BOS-412-0362,Industrial gearbox designed for manufacturing applications.,14099.58,322,4.9,400,201.93,936.96,Carbon Steel,China,24,catalog_13.pdf,0.72,Verified
PROD-00364,Gearbox Model 1363,Gearbox,Siemens,SIE-380-0363,Industrial gearbox designed for manufacturing applications.,17254.22,476,3.4,400,190.87,1418.72,Stainless Steel,Japan,18,catalog_14.pdf,0.96,Verified
PROD-00365,Hydraulic Valve Model 1364,Hydraulic Valve,Honeywell,HON-825-0364,Industrial hydraulic valve designed for manufacturing applications.,16537.54,141,4.4,230,96.85,411.66,Carbon Steel,Germany,12,catalog_15.pdf,0.79,Verified
PROD-00366,Industrial Pump Model 1365,Industrial Pump,Kirloskar,KIR-130-0365,Industrial industrial pump designed for manufacturing applications.,3146.04,328,4.3,380,238.62,883.42,Aluminum,USA,18,catalog_16.pdf,0.85,Verified
PROD-00367,Conveyor System Model 1366,Conveyor System,WEG,WEG-436-0366,Industrial conveyor system designed for manufacturing applications.,20043.02,341,3.7,230,227.71,646.2,Alloy Steel,USA,18,catalog_17.pdf,0.82,Verified
PROD-00368,Hydraulic Valve Model 1367,Hydraulic Valve,Rockwell Automation,ROC-282-0367,Industrial hydraulic valve designed for manufacturing applications.,3300.01,277,3.0,230,240.59,1490.44,Alloy Steel,Switzerland,6,catalog_18.pdf,0.75,Verified
PROD-00369,Hydraulic Valve Model 1368,Hydraulic Valve,Crompton,CRO-122-0368,Industrial hydraulic valve designed for manufacturing applications.,17538.63,121,4.4,400,107.26,42.64,Cast Iron,Germany,24,catalog_19.pdf,0.8,Needs Review
PROD-00370,Control Panel Model 1369,Control Panel,Siemens,SIE-643-0369,Industrial control panel designed for manufacturing applications.,10549.6,310,4.9,230,49.77,440.43,Carbon Steel,India,6,catalog_20.pdf,0.76,Needs Review
PROD-00371,Generator Model 1370,Generator,Atlas Copco,ATL-545-0370,Industrial generator designed for manufacturing applications.,12967.81,372,4.3,220,156.85,276.33,Stainless Steel,China,12,catalog_21.pdf,0.76,Verified
PROD-00372,Gearbox Model 1371,Gearbox,WEG,WEG-173-0371,Industrial gearbox designed for manufacturing applications.,22606.63,98,3.9,230,171.35,1546.82,Stainless Steel,India,18,catalog_22.pdf,0.75,Needs Review
PROD-00373,Generator Model 1372,Generator,Crompton,CRO-109-0372,Industrial generator designed for manufacturing applications.,22274.62,172,4.1,480,31.8,842.64,Stainless Steel,India,12,catalog_23.pdf,0.84,Verified
PROD-00374,Air Compressor Model 1373,Air Compressor,Bosch Rexroth,BOS-583-0373,Industrial air compressor designed for manufacturing applications.,20491.94,446,3.4,220,196.73,728.79,Aluminum,China,24,catalog_24.pdf,0.93,Verified
PROD-00375,Control Panel Model 1374,Control Panel,Rockwell Automation,ROC-555-0374,Industrial control panel designed for manufacturing applications.,12876.17,207,4.5,400,5.01,810.17,Carbon Steel,Japan,24,catalog_25.pdf,0.87,Needs Review
PROD-00376,Conveyor System Model 1375,Conveyor System,Siemens,SIE-665-0375,Industrial conveyor system designed for manufacturing applications.,18471.94,345,4.5,380,120.94,1749.52,Stainless Steel,USA,36,catalog_01.pdf,0.96,Verified
PROD-00377,Generator Model 1376,Generator,Siemens,SIE-663-0376,Industrial generator designed for manufacturing applications.,12944.2,153,3.3,415,83.09,1530.78,Aluminum,Italy,12,catalog_02.pdf,0.88,Needs Review
PROD-00378,Electric Motor Model 1377,Electric Motor,Siemens,SIE-759-0377,Industrial electric motor designed for manufacturing applications.,21772.75,406,4.8,480,185.21,1272.05,Alloy Steel,Germany,6,catalog_03.pdf,0.9,Verified
PROD-00379,Welding Machine Model 1378,Welding Machine,Bosch Rexroth,BOS-259-0378,Industrial welding machine designed for manufacturing applications.,10218.7,187,3.5,220,78.53,524.28,Cast Iron,USA,12,catalog_04.pdf,0.89,Verified
PROD-00380,Air Compressor Model 1379,Air Compressor,Kirloskar,KIR-981-0379,Industrial air compressor designed for manufacturing applications.,24263.32,417,5.0,380,206.79,298.98,Carbon Steel,India,18,catalog_05.pdf,0.83,Verified
PROD-00381,Industrial Pump Model 1380,Industrial Pump,Atlas Copco,ATL-113-0380,Industrial industrial pump designed for manufacturing applications.,23324.99,156,3.8,380,148.94,1658.74,Carbon Steel,Germany,24,catalog_06.pdf,0.9,Verified
PROD-00382,Conveyor System Model 1381,Conveyor System,Bosch Rexroth,BOS-277-0381,Industrial conveyor system designed for manufacturing applications.,18604.66,78,3.4,220,198.58,762.69,Alloy Steel,Italy,24,catalog_07.pdf,0.72,Verified
PROD-00383,Air Compressor Model 1382,Air Compressor,Honeywell,HON-511-0382,Industrial air compressor designed for manufacturing applications.,7165.54,369,3.7,400,247.34,503.2,Carbon Steel,USA,12,catalog_08.pdf,0.95,Verified
PROD-00384,Welding Machine Model 1383,Welding Machine,Atlas Copco,ATL-977-0383,Industrial welding machine designed for manufacturing applications.,3508.43,405,3.9,110,169.95,848.72,Carbon Steel,USA,12,catalog_09.pdf,0.93,Verified
PROD-00385,Control Panel Model 1384,Control Panel,ABB,ABB-152-0384,Industrial control panel designed for manufacturing applications.,21403.91,278,3.1,380,246.25,1652.29,Carbon Steel,Japan,12,catalog_10.pdf,0.77,Needs Review
PROD-00386,Welding Machine Model 1385,Welding Machine,Rockwell Automation,ROC-507-0385,Industrial welding machine designed for manufacturing applications.,4341.23,46,4.2,380,7.69,697.95,Carbon Steel,USA,18,catalog_11.pdf,0.92,Needs Review
PROD-00387,Hydraulic Valve Model 1386,Hydraulic Valve,Bosch Rexroth,BOS-946-0386,Industrial hydraulic valve designed for manufacturing applications.,21392.95,216,4.2,400,84.87,1013.63,Aluminum,USA,18,catalog_12.pdf,0.7,Verified
PROD-00388,Welding Machine Model 1387,Welding Machine,Crompton,CRO-121-0387,Industrial welding machine designed for manufacturing applications.,12396.43,105,4.5,400,27.41,1445.73,Aluminum,Italy,6,catalog_13.pdf,0.76,Verified
PROD-00389,Hydraulic Valve Model 1388,Hydraulic Valve,Atlas Copco,ATL-129-0388,Industrial hydraulic valve designed for manufacturing applications.,10312.28,49,3.1,230,65.95,769.98,Cast Iron,Italy,12,catalog_14.pdf,0.72,Needs Review
PROD-00390,Control Panel Model 1389,Control Panel,Honeywell,HON-802-0389,Industrial control panel designed for manufacturing applications.,22603.97,86,4.1,400,209.8,421.91,Carbon Steel,Germany,6,catalog_15.pdf,0.93,Verified
PROD-00391,Industrial Fan Model 1390,Industrial Fan,ABB,ABB-359-0390,Industrial industrial fan designed for manufacturing applications.,15195.31,21,3.1,380,8.56,1790.16,Alloy Steel,India,36,catalog_16.pdf,0.92,Verified
PROD-00392,Hydraulic Valve Model 1391,Hydraulic Valve,Kirloskar,KIR-304-0391,Industrial hydraulic valve designed for manufacturing applications.,14521.2,77,4.4,220,130.29,1721.91,Stainless Steel,Italy,18,catalog_17.pdf,0.94,Verified
PROD-00393,Industrial Pump Model 1392,Industrial Pump,Crompton,CRO-158-0392,Industrial industrial pump designed for manufacturing applications.,14079.46,18,3.1,110,142.0,1518.58,Cast Iron,Germany,24,catalog_18.pdf,0.7,Needs Review
PROD-00394,Welding Machine Model 1393,Welding Machine,Atlas Copco,ATL-570-0393,Industrial welding machine designed for manufacturing applications.,9436.45,437,4.8,440,140.51,1239.7,Stainless Steel,USA,36,catalog_19.pdf,0.85,Verified
PROD-00395,Welding Machine Model 1394,Welding Machine,Rockwell Automation,ROC-875-0394,Industrial welding machine designed for manufacturing applications.,19694.67,161,4.4,230,119.09,532.17,Stainless Steel,Switzerland,24,catalog_20.pdf,0.9,Verified
PROD-00396,Industrial Pump Model 1395,Industrial Pump,Crompton,CRO-565-0395,Industrial industrial pump designed for manufacturing applications.,6506.76,227,4.0,440,197.76,1644.32,Carbon Steel,Germany,36,catalog_21.pdf,0.75,Verified
PROD-00397,Electric Motor Model 1396,Electric Motor,ABB,ABB-111-0396,Industrial electric motor designed for manufacturing applications.,23487.65,136,3.9,220,33.82,497.45,Alloy Steel,Switzerland,6,catalog_22.pdf,0.89,Verified
PROD-00398,Gearbox Model 1397,Gearbox,Crompton,CRO-730-0397,Industrial gearbox designed for manufacturing applications.,22376.13,342,3.3,110,77.99,1441.86,Stainless Steel,Germany,6,catalog_23.pdf,0.72,Verified
PROD-00399,Industrial Fan Model 1398,Industrial Fan,Schneider Electric,SCH-389-0398,Industrial industrial fan designed for manufacturing applications.,8602.64,408,3.6,110,154.12,1653.03,Stainless Steel,Germany,18,catalog_24.pdf,0.75,Verified
PROD-00400,Conveyor System Model 1399,Conveyor System,WEG,WEG-949-0399,Industrial conveyor system designed for manufacturing applications.,18304.23,380,4.7,110,172.89,1086.2,Cast Iron,Switzerland,24,catalog_25.pdf,0.84,Verified
PROD-00401,Hydraulic Valve Model 1400,Hydraulic Valve,Kirloskar,KIR-859-0400,Industrial hydraulic valve designed for manufacturing applications.,14437.27,380,4.8,415,101.34,1445.9,Alloy Steel,China,36,catalog_01.pdf,0.89,Verified
PROD-00402,Industrial Pump Model 1401,Industrial Pump,ABB,ABB-453-0401,Industrial industrial pump designed for manufacturing applications.,8606.82,51,3.0,220,218.91,1425.47,Alloy Steel,Germany,12,catalog_02.pdf,0.74,Verified
PROD-00403,Control Panel Model 1402,Control Panel,Crompton,CRO-738-0402,Industrial control panel designed for manufacturing applications.,24715.91,111,4.2,480,104.17,349.3,Stainless Steel,Switzerland,12,catalog_03.pdf,0.75,Needs Review
PROD-00404,Hydraulic Valve Model 1403,Hydraulic Valve,WEG,WEG-174-0403,Industrial hydraulic valve designed for manufacturing applications.,874.62,112,4.4,230,100.99,1202.93,Alloy Steel,Italy,18,catalog_04.pdf,0.76,Needs Review
PROD-00405,Gearbox Model 1404,Gearbox,WEG,WEG-972-0404,Industrial gearbox designed for manufacturing applications.,6502.99,269,4.2,230,9.53,170.06,Cast Iron,South Korea,24,catalog_05.pdf,0.77,Verified
PROD-00406,Control Panel Model 1405,Control Panel,Crompton,CRO-815-0405,Industrial control panel designed for manufacturing applications.,13121.83,209,3.2,110,138.01,915.11,Cast Iron,South Korea,12,catalog_06.pdf,0.77,Verified
PROD-00407,Air Compressor Model 1406,Air Compressor,Rockwell Automation,ROC-660-0406,Industrial air compressor designed for manufacturing applications.,13168.34,83,3.4,220,177.32,293.7,Cast Iron,South Korea,18,catalog_07.pdf,0.81,Verified
PROD-00408,Welding Machine Model 1407,Welding Machine,Schneider Electric,SCH-690-0407,Industrial welding machine designed for manufacturing applications.,14826.09,159,3.5,415,29.05,750.6,Carbon Steel,South Korea,18,catalog_08.pdf,0.89,Verified
