product_id,product_name,category,brand,model_number,description,price_usd,stock_quantity,rating,voltage_v,power_kw,weight_kg,material,country_of_origin,warranty_months,source_document,ai_confidence_score,validation_status
PROD-00385,Pressure Sensor,Sensors,ABB,ABB-737-A,Electronic pressure sensor for industrial monitoring and automation.,3889.12,89,4.2,230.0,21.45,598.76,Brass,Italy,12.0,Technical PDF,0.77,Verified
PROD-00386,Mixing Tank,Process Equipment,Emerson,EME-151-B,Industrial tank designed for controlled mixing of process materials.,618.9,231,4.4,110.0,57.69,,Polycarbonate,Germany,36.0,Technical PDF,0.96,Needs Review
PROD-00387,PLC Controller,Automation,SKF,SKF-937-B,Programmable logic controller for industrial automation.,13213.03,171,4.7,110.0,146.06,642.43,Alloy Steel,Italy,12.0,Manufacturer Website,0.75,Needs Review
PROD-00388,Level Sensor,Sensors,Grundfos,GRU-800-PRO,Industrial sensor for liquid-level measurement.,8750.1,242,3.6,440.0,134.38,219.49,Nylon,Japan,12.0,Technical PDF,0.91,Verified
PROD-00389,Level Sensor,Sensors,Emerson,EME-130-A,Industrial sensor for liquid-level measurement.,8838.28,89,4.1,440.0,25.83,652.8,Aluminium,Italy,6.0,Technical PDF,0.83,Verified
PROD-00390,Industrial Robot Arm,Robotics,Danfoss,DAN-172-X,Programmable robotic arm for industrial assembly and handling.,9895.51,102,4.3,220.0,93.23,465.85,Alloy Steel,Japan,6.0,Supplier Catalog,0.81,Needs Review
PROD-00391,Safety Relay,Safety,Parker,PAR-450-B,Safety control relay for industrial machine protection.,3272.37,171,3.3,415.0,86.23,413.74,Alloy Steel,USA,36.0,Product Catalog,0.75,Needs Review
PROD-00392,PLC Controller,Automation,Honeywell,HON-171-A,Programmable logic controller for industrial automation.,12708.64,152,4.6,380.0,49.28,548.31,Stainless Steel,India,12.0,Product Catalog,0.94,Verified
PROD-00393,Flow Meter,Instrumentation,Emerson,EME-644-X,Digital flow meter for accurate industrial fluid measurement.,7266.53,147,4.0,220.0,102.31,269.24,Brass,Japan,18.0,Supplier Catalog,0.99,Verified
PROD-00394,Temperature Sensor,Sensors,Festo,FES-401-A,Industrial temperature sensor for process monitoring.,6884.24,140,4.9,110.0,105.58,697.68,Nylon,India,18.0,Supplier Catalog,0.95,Verified
PROD-00395,Photoelectric Sensor,Sensors,Honeywell,HON-740-X,Optical sensor for industrial object detection.,13192.31,103,3.9,400.0,31.88,147.56,Aluminium,Germany,36.0,Supplier Catalog,0.82,Verified
PROD-00396,Flow Meter,Instrumentation,Grundfos,GRU-993-B,Digital flow meter for accurate industrial fluid measurement.,2557.72,18,4.4,220.0,108.27,413.8,Polycarbonate,Germany,6.0,Supplier Catalog,0.76,Needs Review
PROD-00397,Flow Control Valve,Valves,WEG,WEG-535-B,Precision valve for regulating industrial fluid flow.,8452.67,108,4.2,380.0,,192.03,Polycarbonate,Italy,6.0,Technical PDF,0.88,Verified
PROD-00398,Air Dryer,Compressors,WEG,WEG-659-X,Compressed-air dryer for moisture removal in pneumatic systems.,701.2,9,4.2,,55.44,493.31,Carbon Steel,Germany,36.0,Supplier Catalog,0.99,Verified
PROD-00399,Stainless Steel Tank,Storage,Siemens,SIE-635-A,Corrosion-resistant storage tank for industrial liquids.,4600.93,161,4.5,415.0,11.94,538.71,Brass,Italy,6.0,Supplier Catalog,0.96,Verified
PROD-00400,Level Sensor,Sensors,Rockwell Automation,ROC-580-X,Industrial sensor for liquid-level measurement.,7838.01,245,5.0,230.0,43.56,30.22,Brass,China,36.0,Product Catalog,0.79,Needs Review
PROD-00401,Safety Relay,Safety,ABB,ABB-772-X,Safety control relay for industrial machine protection.,14980.82,159,3.2,380.0,12.61,429.86,Brass,USA,12.0,Technical PDF,0.89,Verified
PROD-00402,Industrial Centrifugal Pump,Pumps,Mitsubishi Electric,MIT-214-B,High-efficiency pump for industrial water and process fluid transfer.,16845.07,189,3.5,380.0,55.62,149.25,Cast Iron,Japan,12.0,Technical PDF,0.94,Verified
PROD-00403,Ball Bearing,Bearings,Schneider Electric,SCH-709-B,Precision bearing for rotating industrial machinery.,15509.67,192,5.0,440.0,57.63,561.64,Aluminium,Germany,36.0,Manufacturer Website,0.92,Verified
PROD-00404,Industrial Fan,HVAC,Parker,PAR-939-A,High-volume industrial fan for ventilation and cooling.,1052.21,118,3.9,230.0,71.57,806.02,Cast Iron,Japan,24.0,Supplier Catalog,0.85,Verified
PROD-00405,Industrial Centrifugal Pump,Pumps,Grundfos,GRU-916-PRO,High-efficiency pump for industrial water and process fluid transfer.,7119.61,80,4.9,415.0,143.39,82.94,Nylon,Sweden,24.0,Technical PDF,0.88,Verified
PROD-00406,Heat Exchanger,Heat Transfer,Grundfos,GRU-921-A,Industrial heat exchanger for efficient thermal energy transfer.,4787.16,149,3.9,440.0,101.37,205.68,Cast Iron,Italy,18.0,Technical PDF,0.9,Verified
PROD-00407,Industrial Robot Arm,Robotics,ABB,ABB-788-A,Programmable robotic arm for industrial assembly and handling.,15400.56,3,3.9,400.0,15.81,379.16,Cast Iron,China,18.0,Manufacturer Website,0.79,Verified
PROD-00408,Gear Pump,Pumps,Siemens,SIE-158-B,Positive-displacement gear pump for industrial fluid transfer.,17588.25,163,3.4,110.0,13.19,514.06,Polycarbonate,China,36.0,Manufacturer Website,0.94,Verified
PROD-00409,Butterfly Valve,Valves,Grundfos,GRU-401-PRO,Compact industrial valve for isolating and controlling pipelines.,12247.7,19,4.3,230.0,115.46,588.45,Nylon,USA,12.0,Manufacturer Website,0.93,Verified
PROD-00410,Industrial Transformer,Electrical,Honeywell,HON-440-A,Electrical transformer for industrial voltage conversion.,4840.46,208,3.7,380.0,10.64,832.51,Cast Iron,Italy,24.0,Manufacturer Website,0.77,Needs Review
PROD-00411,Flow Meter,Instrumentation,Rockwell Automation,ROC-887-PRO,Digital flow meter for accurate industrial fluid measurement.,4106.59,164,3.4,380.0,107.38,87.97,Carbon Steel,India,,Manufacturer Website,0.92,Needs Review
PROD-00412,Industrial Heater,Heating,Schneider Electric,SCH-768-A,Electric industrial heater for process temperature control.,17264.24,170,3.9,220.0,105.08,768.94,Stainless Steel,Italy,24.0,Manufacturer Website,0.85,Needs Review
PROD-00413,Mixing Tank,Process Equipment,Bosch Rexroth,BOS-103-PRO,Industrial tank designed for controlled mixing of process materials.,17655.77,209,4.6,110.0,85.19,794.8,Nylon,USA,18.0,Technical PDF,0.83,Verified
PROD-00414,Mixing Tank,Process Equipment,Festo,FES-448-A,Industrial tank designed for controlled mixing of process materials.,15575.36,194,4.6,415.0,30.67,471.39,Polycarbonate,China,12.0,Manufacturer Website,0.8,Needs Review
PROD-00415,Power Supply,Electrical,Emerson,EME-186-PRO,Industrial regulated power supply for automation equipment.,13625.99,35,3.3,110.0,108.03,504.09,Alloy Steel,Japan,6.0,Supplier Catalog,0.93,Verified
PROD-00416,Mixing Tank,Process Equipment,Festo,FES-931-PRO,Industrial tank designed for controlled mixing of process materials.,17884.46,4,3.3,110.0,50.82,612.92,Polycarbonate,India,12.0,Product Catalog,0.94,Needs Review
PROD-00417,Photoelectric Sensor,Sensors,Bosch Rexroth,BOS-173-A,Optical sensor for industrial object detection.,13628.49,125,4.4,380.0,136.1,525.69,Cast Iron,China,12.0,Technical PDF,0.72,Verified
PROD-00418,Roller Bearing,Bearings,Emerson,EME-725-B,Heavy-load roller bearing for industrial rotating equipment.,15468.01,16,4.7,110.0,17.35,505.81,Cast Iron,India,12.0,Technical PDF,0.84,Needs Review
PROD-00419,Pressure Sensor,Sensors,Danfoss,DAN-689-B,Electronic pressure sensor for industrial monitoring and automation.,6007.08,246,4.6,440.0,7.08,147.6,Carbon Steel,India,18.0,Product Catalog,0.76,Needs Review
PROD-00420,Circuit Breaker,Electrical,Rockwell Automation,ROC-268-PRO,Protective electrical breaker for industrial distribution systems.,4571.72,148,3.3,110.0,118.71,537.44,Polycarbonate,Sweden,12.0,Manufacturer Website,0.72,Needs Review
PROD-00421,Industrial Centrifugal Pump,Pumps,ABB,ABB-283-A,High-efficiency pump for industrial water and process fluid transfer.,13099.64,151,4.8,380.0,104.1,673.45,Alloy Steel,China,12.0,Supplier Catalog,0.78,Verified
PROD-00422,Air Dryer,Compressors,Bosch Rexroth,BOS-278-A,Compressed-air dryer for moisture removal in pneumatic systems.,11065.35,183,4.1,110.0,94.17,665.24,Nylon,Japan,6.0,Manufacturer Website,0.87,Verified
PROD-00423,Stainless Steel Tank,Storage,Siemens,SIE-733-X,Corrosion-resistant storage tank for industrial liquids.,15972.19,138,4.1,380.0,115.61,560.5,Brass,India,12.0,Supplier Catalog,0.75,Verified
PROD-00424,Industrial Heater,Heating,Schneider Electric,SCH-263-A,Electric industrial heater for process temperature control.,1079.92,93,3.7,380.0,37.89,524.37,Alloy Steel,India,6.0,Product Catalog,0.92,Verified
PROD-00425,Electric Motor,Motors,Emerson,EME-627-A,Industrial electric motor designed for continuous-duty machinery.,1389.88,60,4.5,400.0,87.07,356.32,Nylon,Germany,6.0,Product Catalog,0.81,Verified
PROD-00426,Air Dryer,Compressors,Festo,FES-304-PRO,Compressed-air dryer for moisture removal in pneumatic systems.,16499.49,18,4.0,380.0,8.39,370.6,Cast Iron,Italy,24.0,Product Catalog,0.77,Verified
PROD-00427,Level Sensor,Sensors,Mitsubishi Electric,MIT-298-X,Industrial sensor for liquid-level measurement.,18049.86,51,3.8,110.0,103.91,50.89,Aluminium,India,24.0,Technical PDF,0.84,Verified
PROD-00428,Vacuum Pump,Pumps,WEG,WEG-402-B,Industrial vacuum pump for process and material handling applications.,14624.51,163,4.9,220.0,86.82,469.93,Cast Iron,India,24.0,Product Catalog,0.95,Needs Review
PROD-00429,Photoelectric Sensor,Sensors,Emerson,EME-957-PRO,,5225.93,186,4.0,440.0,37.19,278.34,Cast Iron,Italy,12.0,Supplier Catalog,0.97,Verified
PROD-00430,Hydraulic Cylinder,Hydraulics,ABB,ABB-581-A,Heavy-duty hydraulic cylinder for industrial lifting and motion control.,7924.22,100,4.1,440.0,104.57,83.48,Alloy Steel,Germany,6.0,Supplier Catalog,0.87,Verified
PROD-00431,Hydraulic Pump,Pumps,Schneider Electric,SCH-467-X,High-pressure hydraulic pump for industrial power systems.,4487.33,23,3.2,415.0,45.9,597.87,Stainless Steel,Japan,24.0,Product Catalog,0.93,Needs Review
PROD-00432,Circuit Breaker,Electrical,Danfoss,DAN-575-A,Protective electrical breaker for industrial distribution systems.,15928.95,18,3.9,415.0,50.1,28.0,Polycarbonate,Sweden,18.0,Manufacturer Website,0.91,Verified
PROD-00433,Gear Pump,Pumps,WEG,WEG-443-A,,9563.87,232,4.4,110.0,16.87,310.88,Stainless Steel,USA,18.0,Product Catalog,0.77,Verified
PROD-00434,Temperature Sensor,Sensors,SKF,SKF-344-A,Industrial temperature sensor for process monitoring.,12037.04,188,4.9,400.0,130.7,597.48,Cast Iron,USA,18.0,Technical PDF,0.96,Needs Review
PROD-00435,Air Compressor,Compressors,Siemens,SIE-481-X,Industrial compressor for reliable compressed-air generation.,8416.14,128,4.1,110.0,70.66,452.21,Brass,Japan,36.0,Product Catalog,0.82,Verified
PROD-00436,Level Sensor,Sensors,Siemens,SIE-182-PRO,Industrial sensor for liquid-level measurement.,16620.67,73,4.9,110.0,16.63,234.7,Aluminium,Japan,12.0,Technical PDF,0.96,Verified
PROD-00437,Air Dryer,Compressors,Danfoss,DAN-654-B,Compressed-air dryer for moisture removal in pneumatic systems.,8811.96,107,4.0,415.0,,160.86,Stainless Steel,Sweden,12.0,Supplier Catalog,0.95,Verified
PROD-00438,Photoelectric Sensor,Sensors,SKF,SKF-771-X,Optical sensor for industrial object detection.,9037.42,170,4.5,440.0,82.38,389.41,Aluminium,Sweden,18.0,Product Catalog,0.77,Verified
PROD-00439,Proximity Sensor,Sensors,SKF,SKF-395-A,Non-contact sensor for detecting objects in automation systems.,2816.65,72,4.0,220.0,92.89,136.84,Brass,Germany,12.0,Product Catalog,0.95,Verified
PROD-00440,Conveyor Belt,Material Handling,Siemens,SIE-142-X,Heavy-duty conveyor belt for continuous material transportation.,10664.88,112,3.7,220.0,30.97,601.12,Nylon,USA,12.0,Technical PDF,0.82,Verified
PROD-00441,Pressure Sensor,Sensors,WEG,WEG-125-PRO,Electronic pressure sensor for industrial monitoring and automation.,17230.63,196,3.5,380.0,139.19,132.81,,China,18.0,Product Catalog,0.85,Verified
PROD-00442,Safety Relay,Safety,Mitsubishi Electric,MIT-552-X,Safety control relay for industrial machine protection.,12775.64,187,4.1,110.0,21.13,468.41,Brass,India,24.0,Supplier Catalog,0.89,Verified
PROD-00443,Power Supply,Electrical,Siemens,SIE-434-A,Industrial regulated power supply for automation equipment.,11284.1,49,4.3,220.0,117.25,652.08,Cast Iron,India,6.0,Manufacturer Website,0.87,Needs Review
PROD-00444,Cooling Tower Fan,HVAC,Honeywell,HON-299-PRO,High-capacity fan for industrial cooling tower systems.,5936.51,154,4.1,110.0,136.29,307.03,Aluminium,China,24.0,Manufacturer Website,0.82,Verified
PROD-00445,Water Filter,Filtration,SKF,SKF-459-X,Industrial filtration unit for removing particles from process water.,18086.1,223,4.2,220.0,109.25,377.7,Polycarbonate,Sweden,24.0,Supplier Catalog,0.8,Needs Review
PROD-00446,Temperature Sensor,Sensors,Festo,FES-701-A,Industrial temperature sensor for process monitoring.,2730.12,77,4.1,440.0,78.91,285.24,Polycarbonate,India,6.0,Supplier Catalog,0.83,Verified
PROD-00447,Butterfly Valve,Valves,Rockwell Automation,ROC-573-B,,3754.33,213,3.9,400.0,73.72,699.41,Brass,Sweden,36.0,Product Catalog,0.8,Needs Review
PROD-00448,Electric Motor,Motors,Parker,PAR-102-B,Industrial electric motor designed for continuous-duty machinery.,4922.2,244,4.4,415.0,71.01,555.81,Brass,Japan,12.0,Manufacturer Website,0.85,Verified
PROD-00449,Pressure Sensor,Sensors,Parker,PAR-383-PRO,Electronic pressure sensor for industrial monitoring and automation.,18395.64,17,4.3,230.0,87.26,480.83,,China,24.0,Technical PDF,0.98,Verified
PROD-00450,Cooling Tower Fan,HVAC,Mitsubishi Electric,MIT-689-A,High-capacity fan for industrial cooling tower systems.,15650.83,41,4.2,220.0,48.12,746.59,Aluminium,USA,12.0,Supplier Catalog,0.73,Verified
PROD-00451,Power Supply,Electrical,ABB,ABB-396-X,Industrial regulated power supply for automation equipment.,9837.81,239,3.3,220.0,115.02,155.92,Carbon Steel,Italy,12.0,Technical PDF,0.87,Verified
PROD-00452,Heat Exchanger,Heat Transfer,Danfoss,DAN-814-X,Industrial heat exchanger for efficient thermal energy transfer.,1849.77,148,3.8,220.0,2.18,440.54,Nylon,Sweden,24.0,Manufacturer Website,0.83,Verified
PROD-00453,Hydraulic Pump,Pumps,Schneider Electric,SCH-615-B,High-pressure hydraulic pump for industrial power systems.,15398.43,203,4.8,400.0,103.53,809.63,Carbon Steel,Japan,24.0,Product Catalog,0.97,Verified
PROD-00454,Electric Motor,Motors,Emerson,EME-456-X,Industrial electric motor designed for continuous-duty machinery.,12810.7,35,4.7,400.0,78.59,824.6,Aluminium,China,18.0,Product Catalog,0.73,Verified
PROD-00455,Temperature Sensor,Sensors,Festo,FES-810-B,Industrial temperature sensor for process monitoring.,12755.39,78,3.4,220.0,147.17,361.2,Carbon Steel,India,6.0,Manufacturer Website,0.93,Needs Review
PROD-00456,Solenoid Valve,Valves,Siemens,SIE-133-A,Electrically operated valve for automated fluid control.,8723.15,232,3.7,110.0,45.42,,Carbon Steel,Sweden,6.0,Product Catalog,0.97,Verified
PROD-00457,Butterfly Valve,Valves,Danfoss,DAN-459-A,Compact industrial valve for isolating and controlling pipelines.,1756.7,216,4.5,230.0,142.33,295.79,Aluminium,Sweden,36.0,Manufacturer Website,0.93,Verified
PROD-00458,Roller Bearing,Bearings,Festo,FES-692-A,Heavy-load roller bearing for industrial rotating equipment.,9823.57,183,3.5,230.0,25.97,640.96,Stainless Steel,China,6.0,Technical PDF,0.97,Needs Review
PROD-00459,Photoelectric Sensor,Sensors,Schneider Electric,SCH-550-A,Optical sensor for industrial object detection.,3415.33,90,5.0,380.0,32.34,193.58,Carbon Steel,Sweden,18.0,Product Catalog,0.75,Verified
PROD-00460,Industrial Heater,Heating,Parker,PAR-469-X,Electric industrial heater for process temperature control.,10344.59,10,3.3,380.0,17.58,241.21,Brass,China,24.0,Technical PDF,0.78,Needs Review
PROD-00461,Pneumatic Actuator,Pneumatics,Bosch Rexroth,BOS-977-A,Pneumatic actuator for automated industrial valve operation.,16561.91,205,4.1,415.0,55.27,11.07,Alloy Steel,China,6.0,Manufacturer Website,0.83,Verified
PROD-00462,Flow Meter,Instrumentation,Honeywell,HON-510-A,Digital flow meter for accurate industrial fluid measurement.,13738.47,228,5.0,110.0,54.72,169.38,Cast Iron,Italy,24.0,Supplier Catalog,0.75,Needs Review
PROD-00463,Heat Exchanger,Heat Transfer,Parker,PAR-830-X,Industrial heat exchanger for efficient thermal energy transfer.,14012.32,205,4.4,,53.58,566.74,Polycarbonate,Japan,36.0,Manufacturer Website,0.8,Needs Review
PROD-00464,Pressure Sensor,Sensors,Grundfos,GRU-601-PRO,Electronic pressure sensor for industrial monitoring and automation.,4335.58,241,3.4,110.0,110.74,705.8,Alloy Steel,China,6.0,Technical PDF,0.98,Needs Review
PROD-00465,Flow Meter,Instrumentation,Grundfos,GRU-736-A,Digital flow meter for accurate industrial fluid measurement.,14083.56,169,4.6,440.0,73.96,396.23,Brass,China,24.0,Technical PDF,0.85,Verified
PROD-00466,Mixing Tank,Process Equipment,Rockwell Automation,ROC-118-A,Industrial tank designed for controlled mixing of process materials.,18328.95,225,4.8,380.0,67.65,724.97,Alloy Steel,Japan,6.0,Product Catalog,0.73,Verified
PROD-00467,Industrial Heater,Heating,Honeywell,HON-237-X,Electric industrial heater for process temperature control.,13265.04,124,4.6,400.0,101.33,561.13,Alloy Steel,Japan,36.0,Supplier Catalog,0.95,Verified
PROD-00468,Industrial Fan,HVAC,Emerson,EME-705-PRO,High-volume industrial fan for ventilation and cooling.,11445.94,90,4.6,230.0,48.24,24.12,Stainless Steel,Germany,18.0,Technical PDF,0.81,Verified
PROD-00469,Industrial Transformer,Electrical,Siemens,SIE-538-X,Electrical transformer for industrial voltage conversion.,18351.68,105,3.8,415.0,36.82,199.58,Brass,Italy,6.0,Technical PDF,0.97,Verified
PROD-00470,Pressure Sensor,Sensors,SKF,SKF-273-A,Electronic pressure sensor for industrial monitoring and automation.,9999.95,9,4.0,440.0,63.52,437.64,Polycarbonate,USA,6.0,Technical PDF,0.91,Verified
PROD-00471,Industrial Transformer,Electrical,Eaton,EAT-499-X,Electrical transformer for industrial voltage conversion.,10628.3,206,4.1,415.0,101.35,285.71,Nylon,Germany,36.0,Product Catalog,0.8,Needs Review
PROD-00472,Industrial Heater,Heating,Danfoss,DAN-967-A,Electric industrial heater for process temperature control.,15560.61,137,3.6,230.0,7.37,846.79,Polycarbonate,Sweden,12.0,Manufacturer Website,0.89,Verified
PROD-00473,Photoelectric Sensor,Sensors,SKF,SKF-379-A,Optical sensor for industrial object detection.,10515.78,135,4.1,220.0,52.26,65.35,Brass,Italy,18.0,Product Catalog,0.84,Verified
PROD-00474,Air Dryer,Compressors,Honeywell,HON-357-PRO,Compressed-air dryer for moisture removal in pneumatic systems.,12451.78,140,3.5,110.0,94.27,438.89,Aluminium,Italy,24.0,Technical PDF,0.78,Needs Review
PROD-00475,Mixing Tank,Process Equipment,Parker,PAR-729-PRO,Industrial tank designed for controlled mixing of process materials.,17296.32,186,4.3,400.0,30.3,393.22,Cast Iron,Germany,18.0,Technical PDF,0.95,Needs Review
PROD-00476,Industrial Gearbox,Power Transmission,Danfoss,DAN-308-PRO,Industrial gearbox for speed reduction and high torque transmission.,5000.6,73,4.4,230.0,103.11,200.86,Cast Iron,India,12.0,Technical PDF,0.77,Verified
